1, 0.7342485510443533, 0.601914640198367, 0.4851926539985827, -0.72340291152925, -0.9740006227314353, 0.02438414797029731, -0.7495147446101669, -0.7761748451141035, 0.24095336013599833, -0.2804439234038658
0, 0.3104742219013228, -0.05482680306586829, 0.34785812846493425, -0.34401277773247685, 0.479393528825345, -0.7510150290526512, 0.23956036514679324, -0.8082579880265612, -0.49204541673508495, -0.0485081426554026
1, 0.3578457765616636, -0.7411093971761671, -0.9764659989546962, 0.15705328579916444, 0.37089709218310407, 0.00943607655328016, -0.505307058014441, -0.7053557780776676, -0.3821016739664067, 0.5055184211176771
0, -0.7756347051636878, 0.639822826251309, 0.4044439860970037, -0.20166631617183195, 0.35883196511754245, 0.8945690836859381, 0.2401441524513861, 0.32478275517956035, 0.26884638262956284, -0.6113830229849688
0, -0.42104756283158773, -0.20274386290490343, 0.48710590457904246, -0.9157123259686781, 0.8052888425942761, 0.44049591262351107, 0.9538772024906588, -0.45994760024242165, 0.48071525311955154, -0.50019105980569
1, 0.6298776926092873, -0.9339819338289237, -0.4808677567303057, 0.025993520372589396, -0.1354330489836506, 0.5100206894721966, 0.4158485091726405, -0.8900473406645766, -0.6674546205439804, 0.9389151178897397
1, 0.4356302129506957, -0.7649196773841114, 0.9074976653704268, 0.010065480321463705, 0.76126296147268, 0.16899175718481207, 0.3920362343614725, -0.4113454438940407, -0.7580771573337628, -0.9053395218378111
1, -0.49037679709137216, -0.6912612291994038, 0.6529461980278197, -0.03498433909960719, -0.44247407985277465, 0.6741760622384299, -0.6810400971335542, -0.8119785791554681, 0.3074692913042054, 0.23942302251432057
1, -0.9720590316526749, -0.9853395009767103, -0.2757533456618926, 0.384241782009072, -0.6066103385317319, 0.44516571167855634, -0.9843698381113517, 0.5159487299452603, 0.8579538186712126, -0.5162159767733063
1, -0.5405824811981019, -0.702753432274811, 0.87944642213051, 0.2072510287587126, 0.6559345003965293, 0.09579393504287048, 0.22238407997934018, 0.43187923575503917, -0.9285328676044455, -0.14616615199319805
1, -0.10178946296903857, 0.6222126918430879, 0.9747442513554858, -0.5108655302802689, 0.7942433936787128, 0.9186001482178845, -0.18294209945396367, -0.5428811718147308, 0.9438141473296087, -0.567195789400639
1, 0.7413149201559464, 0.7520349187143975, -0.04739093629525115, 0.11598587730226484, -0.3097518914928359, -0.2622312590028686, 0.9874374171005409, -0.7521873186793921, 0.6574370951459139, 0.7113260336513185
1, 0.009116366286845423, 0.4750739318366859, 0.11568751017906664, 0.9973958989170164, -0.07830461111508358, 0.9581957553696483, 0.1678246014063134, 0.18436717244771095, -0.28875642074450725, 0.49661323569536076
1, 0.9908501404531136, -0.6859360380140231, 0.9634477341632925, 0.8260068043584654, 0.771617803288426, -0.8436983724056042, -0.6562909160848949, -0.23224429981538153, -0.6218780175997181, 0.11377539775616441
1, 0.9617947845351826, 0.3583010101009678, 0.6778338289287666, -0.5436807319355508, 0.543230698075502, -0.8629213111296501, 0.9950299867444761, -0.18879732418708395, 0.4762227370673029, -0.634956645278596
0, 0.7743196381613984, 0.985443500647454, -0.5247110728572226, 0.39960569409257274, 0.7590409227727013, 0.3232037334902005, -0.6080106672119185, -0.8258015592559931, 0.2153210782695789, -0.9615424168360462
