0, -0.26540150595671674, -0.6783767971681396, 0.532534002853617, -0.12168420523030288, -0.42845100223249144, -0.036880406083403816, 0.7781762164390238, 0.6045474205023598, -0.7868323035820091, -0.6964445630375511, 0.16122535657847936, -0.8083253678043825, -0.0032622026854063346, -0.7571057834717794, 0.8534596564160724, -0.25943552809145487, -0.01149138847512643, -0.40244158096817584, 0.4825095108075568, 0.874438566323831
1, 0.280064845135066, 0.27517523500498386, 0.5313091393176101, -0.5072609486930539, -0.8470924793426531, -0.3863345888071805, 0.8208055665764402, -0.7955637881635205, 0.4382216023087493, -0.415785032691109, 0.46858704803874796, -0.25985636809378865, -0.9548608446359164, -0.5540920134493375, 0.052173591700387156, -0.05552471335803122, 0.36159883359542944, 0.054187742168099184, -0.6175525577463965, -0.6629632545155939
0, -0.6029782242575081, -0.39370395511193124, 0.8729748131451278, 0.6445939966573959, -0.6873439780516195, 0.7180278232633104, -0.35638325344394306, 0.4451722089234065, -0.20973545559535767, 0.06442909310883604, -0.7153915427627207, -0.4215867337658703, -0.5655046501319212, -0.6954381076195966, 0.8267786111565034, -0.9310844166169145, -0.1385947663892566, 0.14762205894094693, 0.9251214018853309, -0.528406500065536
1, -0.39525880096359534, 0.21691017614350372, 0.8380624068536422, 0.05019747821616316, -0.17037357080710303, 0.04715079152425594, -0.8600104731552596, -0.9980945257848282, 0.46283805825813484, 0.5572168641594162, 0.2768139464884749, 0.34381531756730777, 0.3087584448382332, -0.6884793473677371, 0.14590102013295092, -0.7341911334080446, 0.9957459662623855, -0.7383367265923801, -0.49335851473677583, 0.6782046486942166
1, 0.8493787033697691, 0.6550374685437461, 0.5517623351435701, 0.871621367949398, 0.9741925046941167, -0.03980203059404297, -0.3685055303317373, 0.18315840073057155, 0.05527894877405637, -0.07919166444525816, -0.9152661037042731, -0.801533445547125, -0.038390317819587017, 0.1144750934548473, -0.12295170693976276, 0.4983687290493677, -0.12487345155523943, -0.6897543368059567, 0.35673124935805345, -0.4772877259949124
0, 0.735646112084392, -0.7243587439984163, -0.39595578373116647, -0.16703028063067893, 0.5145244435750282, -0.020268566364030738, -0.4335802765238683, 0.6169261883347501, 0.3996860746239663, 0.310156100332482, -0.4354690655890834, -0.23134814000786474, 0.24353611617077942, 0.5706923895391105, -0.37432969691073037, -0.0036627049756634555, 0.7416463883765798, 0.9136213811694309, 0.6950177291367234, -0.6211894276514052
1, 0.24744959231912844, 0.11261463154598572, 0.21573078127912693, 0.23024488835249501, -0.9098992773155263, -0.8614808328123711, 0.06605609469230078, 0.13432206021123405, 0.42796293976678035, 0.025320920333000263, -0.36148104672286197, -0.30334298475637755, 0.6332691031022091, 0.13343998316101757, -0.7134831581769685, 0.42810308972065547, 0.7903449963482063, 0.3067902242470908, -0.13608823151940563, 0.29355070645581094
1, 0.7324933814570176, 0.11463169133820617, -0.37105503178068866, -0.4459271034846064, 0.08394725204218512, 0.320284623185517, -0.8879206181613237, 0.18862327278747992, -0.26535675037351014, 0.05222859681655212, 0.6335384584216404, -0.6956058522627528, -0.07908124393898275, 0.5451464791648484, 0.7808992091884837, -0.04162735032360909, -0.7516429570922019, -0.5645532335956098, -0.1396774818708062, 0.41878818547979435
0, 0.35561531483389097, 0.42111980288252804, -0.1554502284514887, -0.6069785980630806, -0.8840816229668162, 0.7067171848989744, -0.8866039633952272, -0.9981025748546375, 0.19825705594718834, 0.21731880988467678, 0.22684304817338607, 0.6023143091675949, -0.25339114864752865, -0.4595655927685378, 0.09913413200157106, 0.7734696306845488, -0.5862705962954271, 0.07408434277809017, 0.295582296794064, -0.1712949459217692
0, 0.4928378637983619, 0.9777735083514376, 0.9991569406566894, 0.029018007712396265, -0.6853144483138114, 0.5113625109639979, 0.7986380028773423, -0.8626378845830223, -0.4424787024195924, -0.8883926294669235, -0.13890791283606552, 0.8947314476883359, -0.6197385717321859, -0.5426796996204168, 0.3857941615908522, -0.635554208360549, 0.17973184716949597, -0.558760846900558, -0.14457675177255558, -0.4339726030691824
0, 0.452330440374044, -0.39057911236855425, 0.39283678200163985, 0.5682647383058708, 0.3571301491887924, -0.5252419860266253, 0.6595974894312255, -0.3827315855071902, 0.3374576402630991, -0.7525193791749731, 0.7141410875317828, 0.5900263086815936, -0.27228812117383905, -0.4294330294885904, 0.5801236223367616, -0.5774524148863376, 0.5708070123290785, -0.330738213931113, 0.41036235200710935, -0.4414845455760974
1, 0.18969432862023838, -0.05587213615043174, 0.5146681119274574, 0.7177118194604926, 0.7506264007060797, -0.2126276494703485, -0.1975321173666036, -0.785513252249979, 0.6602560568671021, 0.10461925957211093, -0.009862423919180019, -0.07578858994603466, 0.9898681841616765, 0.5693745905068219, 0.5303371301107276, -0.39133909277021206, -0.7500740276200655, 0.5854849940588063, -0.12595306113232052, 0.9786237315117847
1, 0.30788212460020814, 0.8023762048412604, 0.724030618339029, -0.9113338084169762, 0.11927305692551315, -0.5386232780278204, -0.470857438353917, -0.2946042833659248, 0.25208714799270493, 0.985916763062284, 0.9249822752712931, 0.49279422403649775, 0.49490724618463466, -0.761231567580356, 0.5899538755786864, -0.7006233997805598, -0.9079050267392772, -0.4079201628908615, -0.06446190854562617, -0.45414171560059224
1, 0.35860619012069317, -0.38364190490434225, -0.6298126021466952, -0.8845489188534303, -0.9313025393659964, -0.9236555628185303, 0.6012621484291052, -0.3873218602355861, 0.13122321272810034, 0.4845038962835584, 0.8137250722844713, 0.8069370390217605, 0.011050850280436952, -0.35842219828056354, -0.48343681083979706, -0.552074094543453, -0.4882695767629315, 0.24102693726012214, 0.8458277673112331, -0.1859787556694057
0, -0.8066965878683208, -0.4397756497116454, -0.9115817524908965, 0.2639743010040314, -0.7355354339656839, -0.9346261246321763, -0.2325124344754923, 0.8511275516547723, 0.988730854722367, -0.6464679436856653, -0.23517273786093673, 0.06483366156892334, -0.6196515564032454, 0.7171869472104939, -0.7762152354085796, -0.9423535424614198, -0.09371587613585564, -0.0714123411671479, -0.4970485110237761, -0.4405804768395756
